msg:1	[title26][sentence]\n你幹嘛沒事找罪受，\n做這種缺德事？
msg:20911	[title26][sentence]\n你得意地找回被偷走的\n望遠鏡。
msg:20912	[title21][sentence]\n一棵大甜瓜樹立在草地空地上，\n夾在一座山和一片竹林之間。
msg:20913	[title24][sentence]\n這些樹又高又綠又美。
msg:20914	[title17][sentence]\n那個討厭鬼就是偷走\n你望遠鏡的傢伙！
msg:20915	[title19][sentence]\n那樣做不會有任何用處。
msg:20916	[title24][sentence]\n你得想個更好的方法\n把它們射出去。這些不是\n投擲飛鏢，是吹箭用的飛鏢。
msg:20917	[title21][sentence]\n這棵樹雖然長得像棕櫚樹，\n結的卻是大顆紅色果實，\n不是椰子。
msg:20918	[title22][sentence]\n這棵樹雖然長得像棕櫚樹，\n結的卻是大顆紅色果實，\n不是椰子。目前樹上正有隻\n愛偷東西的猴子在跳來跳去。
msg:20919	[title26][sentence]\n這就是那隻討厭的猴子\n捉弄你的那棵樹。他這下\n可學到教訓了。
msg:20920	[title24][sentence]\n好幾十顆甜瓜的殘骸\n在草地上留下一大片污漬。\n看起來範圍太廣，不像是\n從樹上掉下來的。
msg:20921	[title21][sentence]\n你一度想抓一把黏糊糊的\n瓜肉，但轉念一想，還是\n做點別的事吧。\n
msg:40210	[title30][sentence]\n你突然被「週末夜狂熱」\n附身，很想脫下外套\n甩到頭上轉圈。幸好理智\n還在，你決定別太招搖。
msg:40211	[title27][sentence]\n你感覺這台傳送器\n哪裡怪怪的。你決定讓\n別人先幫你試試看。
msg:40212	[title32][sentence]\n你上次看到有人從這台\n傳送器出來，臉色不太妙。\n你決定不要拿「喜怒無常\n的傳送器」來做實驗。\n（這句繞口令你倒是唸唸看！）
msg:40213	[title30][sentence]\n這間酒吧看起來跟你在\n上百個星球見過的酒吧沒兩樣。\n有張擺飲料的平台，還有張\n軟墊，躺上去昏倒也挺舒服。\n你心裡默默記下一件事：\n這個酒保應該能在比腕力時\n把你打得落花流水。
msg:40214	[title22][sentence]\n唉呦，她長得可真有個性，\n那張臉恐怕連荷蘭古畫裡的\n風車都會被嚇停。她大半\n時間都在擦吧台，幫第一張\n板凳上那位一臉倦容的\n女士倒酒。
msg:40215	[title22][sentence]\n你驚嘆她菸上那截菸灰\n居然沒掉。她偶爾朝你\n吐個煙圈，但看起來想\n一個人靜靜。
msg:40216	[title29][sentence]\n她看起來玩得挺開心，\n盯著酒吧裡的其他人看。\n她不願正眼看你，反而\n一直盯著酒保瞧。\n
msg:40217	[title25][sentence]\n她顯然是在等別人。
msg:40218	[title18][sentence]\n這位女士要打幾分？『10分』\n但那是芮氏地震規模才有的\n10分。她背後那道明顯的\n『斷層線』，洩漏她是幹維修的，\n那條工具腰帶也是個好線索。
msg:40219	[title20][sentence]\n這裡通往走廊。
msg:40220	[title21][sentence]\n你注意到幾個女人、一片\n舞池、更多女人、一座吧台、\n一顆鏡球、女人、幾株盆栽，\n還有一些女人。你開始納悶\n這些女人平常都做些什麼\n消遣。你決定小心行動，\n別太引人注目。
msg:40221	[title22][sentence]\n樓上那些女人似乎很享受\n彼此的陪伴，打斷她們\n未免太失禮。
msg:40222	[title25][sentence]\n你被人重摔過嗎？繼續\n這樣搞下去，包管你那副\n「美麗」的身材被摔得\n扁扁的，一點也不難。
msg:40223	[title27][sentence]\n她們正忙著聊天。如果你\n把酒吧裡每個人都問一輪，\n可能會太引人注意。
msg:40224	[title26][sentence]\n考量到她離你那麼遠，\n加上這裡的環境音量，\n她聽到你的機率微乎其微，\n非常微乎其微。你認為\n對她大吼不是個好主意。
msg:40225	[title21][sentence]\n這道欄杆看來稱職，\n沒有人從陽台摔下去。
msg:40226	[title22][sentence]\n這些桌子是圓的、平的，\n有四條腿。你還想怎樣？
msg:40227	[title30][sentence]\n你不需要一張新桌子，\n尤其你現在根本沒有家\n可以擺了。
msg:40228	[title21][sentence]\n招牌上得意地寫著這間店\n的名字。看樣子該維修了，\n最後一個字母老是猶豫\n該不該亮。
msg:40229	[title30][sentence]\n你到底要拿一個八呎高、\n閃個不停的霓虹招牌「做」\n什麼？你的腦袋該去檢查一下了。
msg:40230	[title26][sentence]\n吧台前有三張板凳，\n其中一張坐著一位繫著\n工具腰帶的高大女子。\n另外兩張看起來鋪了軟墊，\n挺舒服的。
msg:40231	[title25][sentence]\n這些板凳不但被鎖在地上，\n而且你扛著一張板凳到處走\n看起來也很滑稽。
msg:40232	[title21][sentence]\n這棵仙人掌只是這間\n裝潢用心的酒吧的一部分。
msg:40233	[title21][sentence]\n你想了一下把仙人掌\n塞進口袋會有什麼後果，\n決定還是讓它留在原地。
msg:40234	[title24][sentence]\n這顆旋轉鏡球是這間\n俗氣迪斯可舞廳的招牌。\n在它熟悉的光線下，\n你感覺特別自在。
msg:40235	[title26][sentence]\n樓上的舞池小得剛好\n只能容納一兩個人。此刻\n上面只有一個人，而且\n她並沒有在跳舞。
msg:40236	[title19][sentence]\n酒吧周圍的樹木增添了\n不少氣氛，跟這裡的\n原生岩壁相當搭。
msg:40237	[title25][sentence]\n陽台下方掛著幾盆植物，\n看起來被照顧得很好。
msg:40238	[title21][sentence]\n我們是不是有點太心急了？
msg:40239	[title16][sentence]\n一張折疊紙的一角，\n從那女人的後口袋裡\n露了出來。
msg:40240	[title29][sentence]\n你小心翼翼地從那女人的\n口袋裡抽出清單。幸好\n她醉得不省人事，\n沒發現你順手牽羊。
msg:40241	[title32]外星酒\n付了酒錢之後，你把這瓶酒\n藏進外套裡妥善收好。
msg:40242	[title32]信用晶片\n你從吧台拿回信用晶片，\n希望之後還能派上用場。
msg:75110	[title29][sentence]\n你站的地方，想必是俯瞰\n城市的一座維修平台。眼前\n是令人屏息的城市全景，\n展現出這座詭異雙層結構的\n全貌。看來，整座城市都是\n建在一座巨大的死火山口\n內部。遙遠下方，你看到\n溫暖著城市的發光岩漿。\n你身後、城市邊緣之外，\n只有一片汪洋。你駐足片刻，\n讚嘆這項工程奇蹟，這才\n注意到自己幾乎正站在一座\n美麗女子雕像的正上方。
msg:75112	[title25][sentence]\n這裡顯然是電梯的\n終點站。門已經關上了，\n但你沒聽到任何動靜，\n猜想它是在等你。
msg:75113	[title27][sentence]\n城市的邊緣顯然就是\n火山口的頂端。你腳下這一小段\n已經鋪過路面，你猜這裡\n應該是個維修平台。
msg:75114	[title27][sentence]\n這些東西大概是建城時\n派上用場的。歲月與風化\n對這些突出物造成了損害，\n有些地方甚至能看到\n裡頭外露的鋼筋。
msg:75115	[title21][sentence]\n最右邊的橋墩上突出一個\n尖銳的金屬鉤。風吹雨打\n讓大部分金屬都鏽蝕了。
msg:75116	[title20][sentence]\n你的釣魚線垂掛在那個\n小金屬鉤上，一路延伸到\n下方大雕像的底座。
msg:75117	[title25][sentence]\n一圈火成岩環繞著\n城市邊緣。陽光溫暖地\n灑在那坑坑疤疤的\n藍紫色表面上。
msg:75118	[title16][sentence]\n你不需要任何浮石。
msg:75119	[title20][sentence]\n東邊你看到一座\n傳送亭。
msg:75120	[title27][sentence]\n你熟練地把釣魚線\n綁在金屬鉤上，然後把線\n甩向下方的大雕像。
msg:75121	[title21][sentence]\n把你這番心血都毀了？
msg:75122	[title20][sentence]\n這棟高樓聳立在所有\n建築之上，看起來是\n全城最高的一棟。
msg:75123	[title32][sentence]\n如果把線綁在橋墩上，\n很可能會從頂端滑掉。不過，\n最右邊橋墩的右上角\n有個尖銳的鉤狀突起，\n或許可以把線牢牢綁在\n那上面。
msg:31110	[title25][sentence]\n桌上有兩台螢幕、\n一些文件、一個咖啡杯，\n還有吃剩、放到不新鮮的\n甜甜圈。
msg:31111	[title25][sentence]\n後牆是從岩石鑿出來的，\n跟你剛逃出來的牢房差不多。\n有一面牆擺滿了設備。\n這些設備你完全不熟，\n加上你想保持低調，\n決定還是別亂碰。
msg:31112	[title27][sentence]\n看來幫後牆選了「早期\n中生代火成岩」風格的\n那位室內設計師，燈具\n則挑了「裝飾藝術」風。
msg:31113	[title25][sentence]\n這片白光燈板，把房間\n照得非常明亮。
msg:31114	[title21][sentence]\n你用不著四十呎長的\n日光燈具。
msg:31115	[title26][sentence]\n房間中央用電線垂掛的\n小燈泡，在兩側燈板的\n對比下顯得微不足道。\n這大概是當初的施工人員\n留下來的。
msg:31116	[title21][sentence]\n想偷這顆小燈泡，\n也不會有什麼收穫。
msg:31117	[title25][sentence]\n雖然你沒看到人，\n卻聽到人聲。你決定\n「非常」安靜。萬一被發現，\n你恐怕得向那位好心的\n醫生解釋一番。
msg:31118	[title25][sentence]\n你沒看到警衛，\n但還是決定按兵不動，\n不冒任何風險。
msg:31119	[title25][sentence]\n這間燈光極亮的房間裡，\n有張擺著兩台螢幕的桌子。\n環顧四周後，你判斷\n這裡應該是某種監控站。
msg:31120	[title19][sentence]\n你踹開柵欄時，幾乎\n把門閂弄爛了。要再打開\n應該不成問題。\n
msg:41310	[title25][sentence]\n雕像手上刻著一行字：\n「身高需達到此處以上，\n才能進入傳送器。」
msg:41311	[title16][sentence]\n你扛著這東西到處走，\n看起來會很滑稽。
msg:41312	[title26][sentence]\n這一定是行李輸送帶。\n自從你最愛的手提箱\n被一個雷克塔星球的\n行李搬運工吃掉之後，\n你就對這種東西很有戒心。
msg:41313	[title25][sentence]\n這可不是個好主意。\n幾乎可以肯定，凡是放上\n這條輸送帶的東西，最後\n都會掉進某個黑洞裡。
msg:41314	[title24][sentence]\n你已經很熟悉這類裝置了。\n上面有張小紙條寫著：\n「變體人請注意：這台機器的\n性別安控系統仍在運作中！」
msg:41315	[title22][sentence]\n顯示幕上列出各種\n傳送器的狀態資訊。從\n顯示的行數看來，這樣的\n傳送器數量應該不少。\n可惜這裡沒列出傳送代碼。
msg:41316	[title24][sentence]\n這裡通往一條東西向\n的長廊。
msg:41317	[title32][sentence]\n這些照片展示著各種精緻的\n度假勝地。你彷彿看到自己\n躺在沙灘上，手拿一杯\n「提基拉地出」，悠閒地\n撿貝殼，決定別再做白日夢，\n做點正經事吧。
msg:41318	[title17][sentence]\n這些植物需要澆水，\n除此之外看起來還好。
msg:41319	[title30][sentence]\n你突然湧起一股衝動，\n想摘些花，巧妙地擺在\n房間各個角落當裝飾。\n這股衝動讓你不禁\n希望性別轉換器還能\n反著用一次。
msg:41320	[title18][sentence]\n這間小房間裡有一座\n傳送器、牆上一個奇怪的\n顯示幕，還有一條輸送帶。\n一面牆上貼滿了照片。\n
msg:60598	[title32]咕嘟咕嘟咕嘟\n電梯往淹水的城市\n下降時，你有種不祥的\n預感。電梯門一開，\n感覺變得更糟。
msg:60599	[title32]咕嘟咕嘟咕嘟\n看來那顆定時炸彈，\n已經把你這條可悲的\n小命收拾掉了。
msg:32001	[title22][sentence]\n這是一台監視螢幕。\n你猜下方的按鈕是用來\n切換不同的攝影機畫面。
msg:32002	[title17][sentence]\n這是一台文字螢幕，\n大概連接著某處的電腦。
msg:32003	[title18][sentence]\n桌上堆滿了一堆\n無關緊要的東西。
msg:32004	[title19][sentence]\n這裡應該就是警衛\n監控保全的地方。
msg:32005	[title30][sentence]\n盯著咖啡杯底往下看，\n你發現裡面那坨小細菌，\n似乎正在向隔壁那坨\n龐然大物宣布獨立。
msg:32006	[title26][sentence]\n這甜甜圈早就不能吃了，\n放在這裡放到……嗯，\n大概老到連碳定年法\n都測不出來。糖霜已經\n把它和報紙黏成一體。
msg:32007	[title30][sentence]\n你抱著看點好料的期待，\n隨手翻了一下這本雜誌，\n卻發現它跟你以前看的\n《辣妹》雜誌完全不同——\n這期裡每個人都穿得整整齊齊。
msg:32008	[title27][sentence]\n這些迷你橄欖球讓你想起\n寄宿學校的日子。你這輩子\n唯一的一次「射門得分」，\n就是靠其中一顆達成的。
msg:32009	[title32][sentence]\n你不確定這份報紙有多舊了，\n穿過甜甜圈漬痕和咖啡\n漬跡，你勉強認出頭條\n寫著：「性別戰爭——\n女人終究『壓在上頭』。」
msg:32010	[title25][sentence]\n這塊寫字板上夾著一枝\n鉛筆和一張怪字條。\n看那鬼畫符般的筆跡，\n你猜這八成是醫生寫的。
msg:32011	[title25][sentence]\n你面前有兩台螢幕，\n是警衛用來監控保全的。\n螢幕下的桌子堆滿雜物。
msg:32012	[title29][sentence]\n這杯子裡的東西，\n已經髒到沒救，\n沒辦法再消毒了。\n你覺得想染上什麼怪病，\n應該有更有趣的辦法。
msg:32013	[title25][sentence]\n沒有空白的紙可以塗鴉了，\n你決定不拿它。
msg:32014	[title26][sentence]\n這甜甜圈說不定哪天\n會演化成什麼特效藥，\n但現在它一點用也沒有。
msg:32015	[title20][sentence]\n你只會把它弄丟，\n還是留在這裡吧。
msg:32016	[title19][sentence]\n裡面沒有裸體照片，\n對你來說沒什麼用。
msg:32017	[title22][sentence]\n報紙已經被黏答答的\n甜甜圈糖霜黏在桌上了。\n
msg:32210	[title12][sentence]\n你看到一面石牆。
msg:32211	[title29][sentence]\n這個鍵盤上有十二個按鍵，\n除了數字0到9之外，\n還多了『笑臉』和\n『哭臉』兩個鍵。
msg:32212	[title29][sentence]\n這台輸入裝置的複雜程度，\n大概跟計算機差不多。\n慢慢來，你遲早\n會搞懂的。
msg:32213	[title25][sentence]\n這是一把鑰匙。提示：\n它大概只有指尖那麼大。
msg:32214	[title17][sentence]\n你正站在一台\n外星傳送裝置裡。\n
msg:35110	[title26][sentence]\n仔細一看你發現螢幕\n已經報銷了——兇手是\n一小塊石頭，顯然把\n大量動能一股腦兒\n轉移到了映像管上。
msg:35111	[title25][sentence]\n看著這片狼藉，你慶幸\n自己是站在那隻\n蜥腳龍朋友的這一邊。
msg:35112	[title25][sentence]\n你對這隻蜥腳龍的\n蠻力嘆為觀止，也替附近\n可能出現的狗兒默哀。
msg:35113	[title27][sentence]\n這個警衛顯然過得不太好。
msg:35114	[title33][sentence]\n這個警衛顯然也不太妙。\n看她手裡還握著信用晶片，\n你猜她是想拿它跟你的\n大個子朋友買條命——\n看樣子，對方沒接受。\n
